44.05791, 12.566142,44.19671, 12.619841999999998,2016,JULY,30,20,23
44.19671, 12.619841999999998,44.05791, 12.566142,2016,JULY,30,23,9
44.49060600000001, 11.314975,44.493902999999996, 11.312846,2016,AUGUST,1,13,11
44.493902999999996, 11.312946,44.490506, 11.314975,2016,AUGUST,1,13,36
44.49060600000001, 11.314875,44.487961, 11.328705,2016,AUGUST,1,15,46
44.487961, 11.328705,44.490506, 11.314975,2016,AUGUST,1,18,17
44.490506, 11.314875,44.487961, 11.328705,2016,AUGUST,2,8,28
44.487961, 11.328705,44.49060600000001, 11.314875,2016,AUGUST,2,18,49
44.490506, 11.314875,44.487961, 11.328705,2016,AUGUST,3,8,21
44.487961, 11.328705,44.49060600000001, 11.314875,2016,AUGUST,3,18,48
44.49060600000001, 11.314975,44.487961, 11.328705,2016,AUGUST,4,8,18
44.487961, 11.328705,44.490506, 11.314975,2016,AUGUST,4,18,48
44.572506000000004, 11.361975000000001,44.05791, 12.566142,2016,AUGUST,5,14,7
44.08131, 12.588042,44.490506, 11.314875,2016,AUGUST,7,20,15
44.05791, 12.566142,44.07221, 12.699641999999999,2016,AUGUST,6,20,14
44.07221, 12.699641999999999,44.05791, 12.566142,2016,AUGUST,6,1,37
44.49060600000001, 11.314975,44.494003, 11.312946,2016,AUGUST,8,13,50
44.493703, 11.313046000000002,44.490506, 11.314975,2016,AUGUST,8,14,11
44.49060600000001, 11.314875,44.487961, 11.328705,2016,AUGUST,8,15,49
44.487961, 11.328705,44.490506, 11.314975,2016,AUGUST,8,18,24
44.49060600000001, 11.314975,44.487961, 11.328705,2016,AUGUST,9,8,29
44.487961, 11.328705,44.490506, 11.314975,2016,AUGUST,9,18,42
44.490506, 11.314875,44.487961, 11.328705,2016,AUGUST,11,8,24
44.487961, 11.328705,44.490506, 11.314875,2016,AUGUST,11,18,44
44.588906, 11.349075000000001,44.05791, 12.566142,2016,AUGUST,12,15,45
44.11111, 12.648841999999998,44.490506, 11.314875,2016,AUGUST,14,20,14
44.05791, 12.566142,44.09811, 12.617541999999998,2016,AUGUST,13,20,22
44.09811, 12.617541999999998,44.05791, 12.566142,2016,AUGUST,13,1,56
44.05791, 12.566142,44.13121, 12.580442,2016,AUGUST,13,20,9
44.13121, 12.580442,44.05791, 12.566142,2016,AUGUST,13,0,43
44.05791, 12.566142,44.23701, 12.624542,2016,AUGUST,13,20,24
44.23701, 12.624542,44.05791, 12.566142,2016,AUGUST,13,23,12
44.49060600000001, 11.314875,44.493902999999996, 11.312846,2016,AUGUST,15,14,30
44.493902999999996, 11.312946,44.49060600000001, 11.314975,2016,AUGUST,15,14,59
44.490506, 11.314875,44.487961, 11.328705,2016,AUGUST,15,15,46
44.487961, 11.328705,44.490506, 11.314975,2016,AUGUST,15,18,23
44.490506, 11.314875,44.487961, 11.328705,2016,AUGUST,16,8,28
44.487961, 11.328705,44.49060600000001, 11.314975,2016,AUGUST,16,18,40
44.490506, 11.314975,44.487961, 11.328705,2016,AUGUST,17,8,15
44.487961, 11.328705,44.490506, 11.314875,2016,AUGUST,17,18,41
44.490506, 11.314975,44.487961, 11.328705,2016,AUGUST,18,8,18
44.487961, 11.328705,44.49060600000001, 11.314975,2016,AUGUST,18,18,38
44.49060600000001, 11.314875,44.487961, 11.328705,2016,AUGUST,22,15,45
44.487961, 11.328705,44.490506, 11.314875,2016,AUGUST,22,18,17
44.49060600000001, 11.314875,44.487961, 11.328705,2016,AUGUST,23,8,21
44.487961, 11.328705,44.490506, 11.314975,2016,AUGUST,23,18,37
44.490506, 11.314875,44.487961, 11.328705,2016,AUGUST,25,8,24
44.487961, 11.328705,44.490506, 11.314875,2016,AUGUST,25,18,50
44.490506, 11.314975,44.487961, 11.328705,2016,AUGUST,29,15,48
44.487961, 11.328705,44.49060600000001, 11.314975,2016,AUGUST,29,18,23
44.49060600000001, 11.314975,44.487961, 11.328705,2016,AUGUST,30,8,18
44.487961, 11.328705,44.490506, 11.314975,2016,AUGUST,30,18,44
44.490506, 11.314975,44.487961, 11.328705,2016,AUGUST,31,8,25
44.487961, 11.328705,44.490506, 11.314975,2016,AUGUST,31,18,52
44.49060600000001, 11.314875,44.494003, 11.312946,2016,SEPTEMBER,5,13,43
44.494102999999996, 11.312746,44.490506, 11.314975,2016,SEPTEMBER,5,14,11
44.49060600000001, 11.314975,44.487961, 11.328705,2016,SEPTEMBER,5,15,48
44.487961, 11.328705,44.49060600000001, 11.314975,2016,SEPTEMBER,5,18,15
44.490506, 11.314875,44.487961, 11.328705,2016,SEPTEMBER,6,8,16
44.487961, 11.328705,44.49060600000001, 11.314875,2016,SEPTEMBER,6,18,51
44.49060600000001, 11.314975,44.487961, 11.328705,2016,SEPTEMBER,7,8,23
44.487961, 11.328705,44.490506, 11.314975,2016,SEPTEMBER,7,18,44
44.49060600000001, 11.314975,44.487961, 11.328705,2016,SEPTEMBER,8,8,22
44.487961, 11.328705,44.490506, 11.314875,2016,SEPTEMBER,8,18,35
44.49060600000001, 11.314975,44.493703, 11.312746,2016,SEPTEMBER,12,13,42
44.493803, 11.313046000000002,44.49060600000001, 11.314875,2016,SEPTEMBER,12,14,7
44.49060600000001, 11.314975,44.487961, 11.328705,2016,SEPTEMBER,12,15,40
44.487961, 11.328705,44.49060600000001, 11.314875,2016,SEPTEMBER,12,18,28
44.490506, 11.314875,44.487961, 11.328705,2016,SEPTEMBER,13,8,29
44.487961, 11.328705,44.490506, 11.314875,2016,SEPTEMBER,13,18,43
44.49060600000001, 11.314975,44.487961, 11.328705,2016,SEPTEMBER,14,8,25
44.487961, 11.328705,44.490506, 11.314875,2016,SEPTEMBER,14,18,38
44.490506, 11.314975,44.487961, 11.328705,2016,SEPTEMBER,15,8,16
44.487961, 11.328705,44.490506, 11.314875,2016,SEPTEMBER,15,18,47
44.586806, 11.331375000000001,44.05791, 12.566142,2016,SEPTEMBER,16,15,13
44.13131, 12.597242,44.490506, 11.314875,2016,SEPTEMBER,18,20,13
44.05791, 12.566142,44.15901, 12.639142,2016,SEPTEMBER,17,20,16
44.15901, 12.639142,44.05791, 12.566142,2016,SEPTEMBER,17,2,17
44.05791, 12.566142,44.12741, 12.588541999999999,2016,SEPTEMBER,17,20,2
44.12741, 12.588541999999999,44.05791, 12.566142,2016,SEPTEMBER,17,0,0
44.05791, 12.566142,44.19741, 12.683442,2016,SEPTEMBER,17,20,24
44.19741, 12.683442,44.05791, 12.566142,2016,SEPTEMBER,17,1,44
44.05791, 12.566142,44.10821, 12.653742,2016,SEPTEMBER,17,20,9
44.10821, 12.653742,44.05791, 12.566142,2016,SEPTEMBER,17,1,30
44.49060600000001, 11.314975,44.493703, 11.312746,2016,SEPTEMBER,19,13,32
44.493902999999996, 11.312946,44.490506, 11.314975,2016,SEPTEMBER,19,13,58
44.490506, 11.314875,44.487961, 11.328705,2016,SEPTEMBER,19,15,52
44.487961, 11.328705,44.490506, 11.314975,2016,SEPTEMBER,19,18,15
44.49060600000001, 11.314875,44.487961, 11.328705,2016,SEPTEMBER,20,8,27
44.487961, 11.328705,44.490506, 11.314875,2016,SEPTEMBER,20,18,52
44.490506, 11.314975,44.487961, 11.328705,2016,SEPTEMBER,21,8,15
44.487961, 11.328705,44.49060600000001, 11.314975,2016,SEPTEMBER,21,18,47
44.00600000000001, 12.006000000000002,44.03200000000004, 12.03200000000001,2016,OCTOBER,1,16,10
44.036000000000044, 12.036000000000012,44.0820000000001, 12.082000000000027,2016,OCTOBER,1,16,11
44.086000000000105, 12.086000000000029,44.094000000000115, 12.094000000000031,2016,OCTOBER,1,16,11
44.09800000000012, 12.098000000000033,44.10000000000012, 12.100000000000033,2016,OCTOBER,1,16,11
44.102000000000125, 12.102000000000034,44.10400000000013, 12.104000000000035,2016,OCTOBER,1,16,11
44.00600000000001, 12.006000000000002,44.01800000000002, 12.018000000000006,2016,OCTOBER,1,17,11
44.020000000000024, 12.020000000000007,44.04000000000005, 12.040000000000013,2016,OCTOBER,1,17,11
44.04200000000005, 12.042000000000014,44.04800000000006, 12.048000000000016,2016,OCTOBER,1,17,11
44.05200000000006, 12.052000000000017,44.05600000000007, 12.056000000000019,2016,OCTOBER,1,17,11
44.06000000000007, 12.06000000000002,44.06800000000008, 12.068000000000023,2016,OCTOBER,1,17,11
44.07200000000009, 12.072000000000024,44.08800000000011, 12.08800000000003,2016,OCTOBER,1,17,11
